year,male_age,male_probDeathWithinYr,male_numberSurv,male_deathsWithinYr,male_personYrsWithinYr,male_personYrsLeft,male_lifeExp,female_age,female_probDeathWithinYr,female_numberSurv,female_deathsWithinYr,female_personYrsWithinYr,female_personYrsLeft,female_lifeExp
2030,31,0.00101,"97,998",99,"97,948","4,678,887",47.74,31,0.00055,"98,907",55,"98,880","5,084,472",51.41
2030,32,0.00107,"97,899",105,"97,846","4,580,939",46.79,32,0.0006,"98,853",60,"98,823","4,985,592",50.43
2030,33,0.00115,"97,794",112,"97,738","4,483,092",45.84,33,0.00067,"98,793",66,"98,760","4,886,769",49.46
2030,34,0.00124,"97,682",121,"97,622","4,385,354",44.89,34,0.00074,"98,727",73,"98,691","4,788,009",48.5
2030,35,0.00134,"97,561",131,"97,496","4,287,733",43.95,35,0.00081,"98,655",80,"98,614","4,689,318",47.53
2030,36,0.00145,"97,430",142,"97,360","4,190,237",43.01,36,0.0009,"98,574",88,"98,530","4,590,704",46.57
2030,37,0.00158,"97,289",154,"97,212","4,092,877",42.07,37,0.00098,"98,486",96,"98,438","4,492,174",45.61
2030,38,0.00172,"97,135",167,"97,051","3,995,665",41.14,38,0.00107,"98,390",105,"98,337","4,393,736",44.66
2030,39,0.00188,"96,968",182,"96,877","3,898,614",40.21,39,0.00116,"98,285",114,"98,228","4,295,399",43.7
2030,40,0.00204,"96,786",197,"96,687","3,801,737",39.28,40,0.00125,"98,171",123,"98,110","4,197,171",42.75
2030,41,0.00221,"96,589",213,"96,482","3,705,050",38.36,41,0.00136,"98,048",133,"97,982","4,099,061",41.81
2030,42,0.00239,"96,375",230,"96,260","3,608,568",37.44,42,0.00145,"97,915",142,"97,844","4,001,079",40.86
2030,43,0.00258,"96,145",248,"96,021","3,512,307",36.53,43,0.00154,"97,773",150,"97,698","3,903,235",39.92
2030,44,0.00278,"95,897",266,"95,764","3,416,286",35.62,44,0.00162,"97,623",158,"97,544","3,805,537",38.98
2030,45,0.003,"95,631",287,"95,488","3,320,522",34.72,45,0.00171,"97,465",167,"97,381","3,707,993",38.04
2030,46,0.00323,"95,344",308,"95,190","3,225,034",33.83,46,0.00182,"97,298",177,"97,209","3,610,612",37.11
2030,47,0.00343,"95,036",326,"94,873","3,129,844",32.93,47,0.00194,"97,120",189,"97,026","3,513,403",36.18
2030,48,0.0036,"94,710",341,"94,540","3,034,971",32.04,48,0.00207,"96,932",200,"96,832","3,416,376",35.25
2030,49,0.00375,"94,369",354,"94,192","2,940,431",31.16,49,0.00221,"96,732",214,"96,625","3,319,545",34.32
2030,50,0.00391,"94,015",368,"93,832","2,846,239",30.27,50,0.00237,"96,518",229,"96,403","3,222,920",33.39
2030,51,0.00412,"93,648",386,"93,455","2,752,408",29.39,51,0.00257,"96,289",247,"96,165","3,126,517",32.47
2030,52,0.0044,"93,261",410,"93,056","2,658,953",28.51,52,0.0028,"96,042",269,"95,907","3,030,352",31.55
2030,53,0.00474,"92,851",440,"92,631","2,565,897",27.63,53,0.00308,"95,773",295,"95,625","2,934,444",30.64
2030,54,0.00516,"92,411",477,"92,172","2,473,265",26.76,54,0.0034,"95,478",325,"95,316","2,838,819",29.73
2030,55,0.00565,"91,934",520,"91,674","2,381,093",25.9,55,0.00377,"95,153",359,"94,974","2,743,504",28.83
2030,56,0.00619,"91,414",566,"91,131","2,289,419",25.04,56,0.00419,"94,794",397,"94,596","2,648,530",27.94
2030,57,0.00678,"90,848",616,"90,540","2,198,288",24.2,57,0.00463,"94,397",437,"94,179","2,553,935",27.06
2030,58,0.00742,"90,232",669,"89,897","2,107,748",23.36,58,0.00511,"93,960",480,"93,720","2,459,756",26.18
2030,59,0.00811,"89,563",727,"89,199","2,017,851",22.53,59,0.00562,"93,480",525,"93,218","2,366,036",25.31
2030,60,0.00889,"88,836",790,"88,441","1,928,651",21.71,60,0.00619,"92,955",575,"92,667","2,272,818",24.45
2030,61,0.00978,"88,046",861,"87,616","1,840,210",20.9,61,0.00683,"92,380",631,"92,064","2,180,151",23.6
2030,62,0.01078,"87,186",940,"86,715","1,752,594",20.1,62,0.00756,"91,749",693,"91,402","2,088,086",22.76
2030,63,0.01194,"86,245","1,030","85,731","1,665,879",19.32,63,0.00838,"91,055",763,"90,674","1,996,684",21.93
2030,64,0.01323,"85,216","1,127","84,652","1,580,148",18.54,64,0.00929,"90,293",838,"89,873","1,906,011",21.11
2030,65,0.01467,"84,089","1,233","83,472","1,495,496",17.78,65,0.0103,"89,454",922,"88,993","1,816,137",20.3
2030,66,0.01623,"82,855","1,344","82,183","1,412,024",17.04,66,0.01141,"88,533","1,010","88,028","1,727,144",19.51
2030,67,0.01787,"81,511","1,457","80,783","1,329,841",16.31,67,0.01256,"87,523","1,100","86,973","1,639,116",18.73
2030,68,0.01959,"80,054","1,568","79,270","1,249,058",15.6,68,0.01377,"86,423","1,190","85,828","1,552,143",17.96
2030,69,0.02141,"78,486","1,680","77,646","1,169,788",14.9,69,0.01504,"85,234","1,282","84,593","1,466,314",17.2
2030,70,0.0235,"76,806","1,805","75,903","1,092,142",14.22,70,0.01651,"83,951","1,386","83,259","1,381,722",16.46
2030,71,0.02581,"75,001","1,936","74,033","1,016,239",13.55,71,0.01814,"82,566","1,498","81,817","1,298,463",15.73
2030,72,0.0282,"73,065","2,060","72,035","942,206",12.9,72,0.01985,"81,068","1,609","80,263","1,216,646",15.01
2030,73,0.03062,"71,005","2,174","69,918","870,171",12.26,73,0.02161,"79,459","1,717","78,600","1,136,383",14.3
2030,74,0.0332,"68,831","2,285","67,688","800,253",11.63,74,0.0235,"77,742","1,827","76,828","1,057,783",13.61
2030,75,0.03624,"66,545","2,412","65,339","732,565",11.01,75,0.02577,"75,915","1,956","74,937","980,954",12.92
2030,76,0.03981,"64,134","2,553","62,857","667,226",10.4,76,0.02842,"73,958","2,102","72,907","906,018",12.25
2030,77,0.04374,"61,580","2,693","60,234","604,369",9.81,77,0.03128,"71,857","2,247","70,733","833,110",11.59
2030,78,0.04802,"58,887","2,828","57,473","544,135",9.24,78,0.03432,"69,609","2,389","68,415","762,377",10.95
2030,79,0.05284,"56,059","2,962","54,578","486,662",8.68,79,0.03772,"67,220","2,536","65,952","693,963",10.32
2030,80,0.05827,"53,097","3,094","51,550","432,084",8.14,80,0.04168,"64,684","2,696","63,336","628,011",9.71
2030,81,0.06462,"50,003","3,231","48,387","380,534",7.61,81,0.04641,"61,989","2,877","60,550","564,674",9.11
2030,82,0.07221,"46,772","3,377","45,083","332,146",7.1,82,0.05201,"59,112","3,074","57,575","504,124",8.53
2030,83,0.08123,"43,394","3,525","41,632","287,063",6.62,83,0.05859,"56,038","3,283","54,396","446,549",7.97
2030,84,0.09153,"39,870","3,649","38,045","245,431",6.16,84,0.06618,"52,754","3,491","51,009","392,153",7.43
2030,85,0.1029,"36,220","3,727","34,357","207,386",5.73,85,0.07474,"49,263","3,682","47,422","341,144",6.92
2030,86,0.11513,"32,493","3,741","30,623","173,030",5.33,86,0.08426,"45,581","3,840","43,661","293,722",6.44
2030,87,0.12811,"28,753","3,684","26,911","142,407",4.95,87,0.09473,"41,741","3,954","39,764","250,061",5.99
2030,88,0.14185,"25,069","3,556","23,291","115,496",4.61,88,0.10619,"37,787","4,013","35,780","210,298",5.57
2030,89,0.1564,"21,513","3,365","19,831","92,205",4.29,89,0.1187,"33,774","4,009","31,769","174,517",5.17
2030,90,0.17185,"18,149","3,119","16,589","72,374",3.99,90,0.13232,"29,765","3,938","27,796","142,748",4.8
2030,91,0.18829,"15,030","2,830","13,615","55,785",3.71,91,0.14708,"25,827","3,799","23,927","114,952",4.45
2030,92,0.2058,"12,200","2,511","10,944","42,170",3.46,92,0.16304,"22,028","3,591","20,232","91,025",4.13
2030,93,0.22445,"9,689","2,175","8,602","31,226",3.22,93,0.18022,"18,437","3,323","16,775","70,792",3.84
2030,94,0.24427,"7,514","1,836","6,597","22,624",3.01,94,0.19863,"15,114","3,002","13,613","54,017",3.57
2030,95,0.26396,"5,679","1,499","4,929","16,027",2.82,95,0.21725,"12,112","2,631","10,796","40,404",3.34
2030,96,0.28323,"4,180","1,184","3,588","11,098",2.66,96,0.23578,"9,481","2,235","8,363","29,608",3.12
2030,97,0.30173,"2,996",904,"2,544","7,510",2.51,97,0.2539,"7,245","1,840","6,326","21,245",2.93
2030,98,0.31912,"2,092",668,"1,758","4,966",2.37,98,0.27128,"5,406","1,466","4,673","14,919",2.76
2030,99,0.33508,"1,424",477,"1,186","3,208",2.25,99,0.28755,"3,939","1,133","3,373","10,247",2.6
2030,100,0.35183,947,333,781,"2,022",2.13,100,0.30481,"2,807",855,"2,379","6,874",2.45
2030,101,0.36943,614,227,501,"1,241",2.02,101,0.32309,"1,951",630,"1,636","4,495",2.3
2030,102,0.3879,387,150,312,741,1.91,102,0.34248,"1,321",452,"1,095","2,859",2.16
2030,103,0.40729,237,97,189,429,1.81,103,0.36303,868,315,711,"1,764",2.03
2030,104,0.42766,140,60,110,240,1.71,104,0.38481,553,213,447,"1,054",1.9
2030,105,0.44904,80,36,62,130,1.61,105,0.4079,340,139,271,607,1.78
2030,106,0.47149,44,21,34,67,1.52,106,0.43237,201,87,158,336,1.67
2030,107,0.49507,23,12,18,34,1.43,107,0.45831,114,52,88,178,1.56
2030,108,0.51982,12,6,9,16,1.35,108,0.48581,62,30,47,90,1.45
2030,109,0.54581,6,3,4,7,1.27,109,0.51496,32,16,24,43,1.35
2030,110,0.5731,3,1,2,3,1.19,110,0.54586,15,8,11,19,1.26
2030,111,0.60176,1,1,1,1,1.11,111,0.57861,7,4,5,8,1.17
2030,112,0.63184,0,0,0,0,1.04,112,0.61333,3,2,2,3,1.08
2030,113,0.66344,0,0,0,0,0.97,113,0.65013,1,1,1,1,1
2030,114,0.69661,0,0,0,0,0.91,114,0.68914,0,0,0,0,0.92
2030,115,0.73144,0,0,0,0,0.84,115,0.73048,0,0,0,0,0.85
2030,116,0.76801,0,0,0,0,0.78,116,0.76801,0,0,0,0,0.78
2030,117,0.80641,0,0,0,0,0.73,117,0.80641,0,0,0,0,0.73
2030,118,0.84673,0,0,0,0,0.67,118,0.84673,0,0,0,0,0.67
2030,119,0.88907,0,0,0,0,0.62,119,0.88907,0,0,0,0,0.62
2040,0,0.00343,"100,000",343,"99,698","7,845,951",78.46,0,0.0029,"100,000",290,"99,747","8,246,673",82.47
2040,1,0.00026,"99,657",26,"99,644","7,746,253",77.73,1,0.00023,"99,710",22,"99,699","8,146,927",81.71
2040,2,0.00018,"99,631",18,"99,622","7,646,609",76.75,2,0.00015,"99,688",15,"99,680","8,047,228",80.72
2040,3,0.00015,"99,613",15,"99,606","7,546,987",75.76,3,0.00011,"99,673",11,"99,667","7,947,548",79.74
2040,4,0.00012,"99,599",11,"99,593","7,447,381",74.77,4,0.00008,"99,662",8,"99,658","7,847,880",78.75
2040,5,0.0001,"99,587",10,"99,582","7,347,788",73.78,5,0.00008,"99,654",8,"99,650","7,748,222",77.75
2040,6,0.0001,"99,577",10,"99,572","7,248,206",72.79,6,0.00008,"99,646",8,"99,642","7,648,572",76.76
2040,7,0.00009,"99,567",9,"99,562","7,148,634",71.8,7,0.00008,"99,638",8,"99,634","7,548,930",75.76
2040,8,0.00008,"99,558",8,"99,554","7,049,071",70.8,8,0.00007,"99,630",7,"99,627","7,449,296",74.77
2040,9,0.00006,"99,550",6,"99,547","6,949,517",69.81,9,0.00007,"99,623",6,"99,620","7,349,669",73.77
2040,10,0.00005,"99,544",5,"99,541","6,849,971",68.81,10,0.00006,"99,617",6,"99,614","7,250,049",72.78
2040,11,0.00005,"99,539",5,"99,536","6,750,429",67.82,11,0.00006,"99,611",6,"99,608","7,150,435",71.78
2040,12,0.00009,"99,534",9,"99,529","6,650,893",66.82,12,0.00007,"99,605",7,"99,602","7,050,827",70.79
2040,13,0.00018,"99,525",18,"99,516","6,551,363",65.83,13,0.00011,"99,598",11,"99,593","6,951,225",69.79
2040,14,0.0003,"99,507",30,"99,492","6,451,847",64.84,14,0.00016,"99,587",16,"99,579","6,851,633",68.8
2040,15,0.00043,"99,478",43,"99,456","6,352,355",63.86,15,0.00021,"99,572",21,"99,561","6,752,053",67.81
2040,16,0.00055,"99,435",55,"99,408","6,252,898",62.88,16,0.00026,"99,550",26,"99,537","6,652,492",66.83
2040,17,0.00066,"99,380",65,"99,348","6,153,490",61.92,17,0.0003,"99,524",30,"99,509","6,552,955",65.84
2040,18,0.00075,"99,315",74,"99,278","6,054,143",60.96,18,0.00032,"99,494",32,"99,478","6,453,446",64.86
2040,19,0.00081,"99,241",81,"99,201","5,954,865",60,19,0.00032,"99,462",32,"99,447","6,353,968",63.88
2040,20,0.00088,"99,160",87,"99,117","5,855,664",59.05,20,0.00032,"99,431",32,"99,415","6,254,521",62.9
2040,21,0.00094,"99,073",94,"99,026","5,756,548",58.1,21,0.00032,"99,399",32,"99,383","6,155,106",61.92
2040,22,0.00098,"98,980",97,"98,931","5,657,521",57.16,22,0.00033,"99,367",33,"99,350","6,055,724",60.94
2040,23,0.00097,"98,883",96,"98,835","5,558,590",56.21,23,0.00034,"99,334",33,"99,317","5,956,373",59.96
2040,24,0.00093,"98,787",91,"98,742","5,459,755",55.27,24,0.00034,"99,301",34,"99,284","5,857,056",58.98
2040,25,0.00088,"98,696",86,"98,653","5,361,014",54.32,25,0.00035,"99,267",35,"99,249","5,757,772",58
2040,26,0.00084,"98,609",82,"98,568","5,262,361",53.37,26,0.00037,"99,231",36,"99,213","5,658,523",57.02
2040,27,0.00081,"98,527",80,"98,487","5,163,793",52.41,27,0.00038,"99,195",38,"99,176","5,559,310",56.04
2040,28,0.00082,"98,447",81,"98,407","5,065,306",51.45,28,0.00041,"99,157",40,"99,137","5,460,134",55.07
2040,29,0.00085,"98,367",83,"98,325","4,966,899",50.49,29,0.00044,"99,117",43,"99,095","5,360,997",54.09
2040,30,0.00089,"98,283",87,"98,240","4,868,574",49.54,30,0.00047,"99,073",47,"99,050","5,261,902",53.11
2040,31,0.00093,"98,196",91,"98,151","4,770,334",48.58,31,0.00051,"99,026",51,"99,001","5,162,852",52.14
2040,32,0.00098,"98,105",96,"98,057","4,672,184",47.62,32,0.00056,"98,976",55,"98,948","5,063,851",51.16
2040,33,0.00105,"98,009",103,"97,958","4,574,127",46.67,33,0.00062,"98,921",61,"98,890","4,964,903",50.19
2040,34,0.00113,"97,906",111,"97,851","4,476,169",45.72,34,0.00068,"98,860",67,"98,826","4,866,013",49.22
2040,35,0.00123,"97,795",120,"97,735","4,378,319",44.77,35,0.00075,"98,792",74,"98,755","4,767,187",48.25
2040,36,0.00133,"97,675",130,"97,610","4,280,584",43.82,36,0.00083,"98,718",82,"98,677","4,668,432",47.29
2040,37,0.00145,"97,545",141,"97,475","4,182,974",42.88,37,0.00091,"98,636",89,"98,592","4,569,755",46.33
2040,38,0.00157,"97,404",153,"97,328","4,085,499",41.94,38,0.00099,"98,547",97,"98,498","4,471,163",45.37
2040,39,0.00171,"97,251",166,"97,168","3,988,171",41.01,39,0.00107,"98,450",105,"98,397","4,372,665",44.42
2040,40,0.00186,"97,084",180,"96,994","3,891,004",40.08,40,0.00116,"98,344",114,"98,287","4,274,268",43.46
2040,41,0.00202,"96,904",195,"96,806","3,794,009",39.15,41,0.00125,"98,230",123,"98,169","4,175,980",42.51
2040,42,0.00218,"96,709",211,"96,603","3,697,203",38.23,42,0.00134,"98,107",132,"98,041","4,077,811",41.56
2040,43,0.00235,"96,498",227,"96,385","3,600,600",37.31,43,0.00142,"97,976",139,"97,906","3,979,770",40.62
2040,44,0.00253,"96,271",243,"96,150","3,504,215",36.4,44,0.0015,"97,836",147,"97,763","3,881,864",39.68
2040,45,0.00273,"96,028",262,"95,897","3,408,065",35.49,45,0.00159,"97,689",155,"97,612","3,784,101",38.74
2040,46,0.00294,"95,766",281,"95,625","3,312,168",34.59,46,0.00169,"97,534",165,"97,452","3,686,489",37.8
2040,47,0.00312,"95,485",298,"95,336","3,216,543",33.69,47,0.0018,"97,370",175,"97,282","3,589,037",36.86
2040,48,0.00327,"95,187",312,"95,031","3,121,207",32.79,48,0.00192,"97,195",186,"97,102","3,491,755",35.93
2040,49,0.00341,"94,875",324,"94,713","3,026,176",31.9,49,0.00205,"97,008",198,"96,909","3,394,654",34.99
2040,50,0.00356,"94,552",337,"94,383","2,931,462",31,50,0.0022,"96,810",213,"96,704","3,297,744",34.06
2040,51,0.00376,"94,215",354,"94,038","2,837,079",30.11,51,0.00238,"96,597",229,"96,483","3,201,041",33.14
2040,52,0.00401,"93,861",376,"93,673","2,743,041",29.22,52,0.00259,"96,368",250,"96,243","3,104,558",32.22
2040,53,0.00433,"93,484",405,"93,282","2,649,369",28.34,53,0.00285,"96,118",274,"95,981","3,008,315",31.3
2040,54,0.00472,"93,080",439,"92,860","2,556,087",27.46,54,0.00315,"95,845",302,"95,694","2,912,334",30.39
2040,55,0.00517,"92,641",478,"92,401","2,463,227",26.59,55,0.00349,"95,543",334,"95,376","2,816,640",29.48
2040,56,0.00567,"92,162",522,"91,901","2,370,826",25.72,56,0.00388,"95,209",369,"95,024","2,721,264",28.58
2040,57,0.00621,"91,640",569,"91,356","2,278,925",24.87,57,0.00429,"94,840",407,"94,636","2,626,239",27.69
2040,58,0.00679,"91,071",618,"90,762","2,187,569",24.02,58,0.00472,"94,433",446,"94,210","2,531,603",26.81
2040,59,0.00742,"90,453",671,"90,117","2,096,807",23.18,59,0.00519,"93,987",488,"93,743","2,437,393",25.93
2040,60,0.00813,"89,782",730,"89,417","2,006,690",22.35,60,0.00571,"93,499",534,"93,232","2,343,649",25.07
2040,61,0.00894,"89,052",796,"88,654","1,917,273",21.53,61,0.0063,"92,965",586,"92,673","2,250,417",24.21
2040,62,0.00987,"88,256",871,"87,820","1,828,619",20.72,62,0.00697,"92,380",644,"92,058","2,157,745",23.36
2040,63,0.01096,"87,385",957,"86,906","1,740,798",19.92,63,0.00775,"91,736",710,"91,380","2,065,687",22.52
2040,64,0.01218,"86,427","1,053","85,901","1,653,892",19.14,64,0.00861,"91,025",784,"90,633","1,974,306",21.69
2040,65,0.01354,"85,375","1,156","84,797","1,567,992",18.37,65,0.00958,"90,241",864,"89,809","1,883,673",20.87
2040,66,0.01501,"84,219","1,264","83,587","1,483,195",17.61,66,0.01062,"89,377",949,"88,903","1,793,864",20.07
2040,67,0.01655,"82,955","1,373","82,268","1,399,608",16.87,67,0.01171,"88,428","1,035","87,911","1,704,961",19.28
2040,68,0.01815,"81,582","1,481","80,841","1,317,340",16.15,68,0.01283,"87,393","1,121","86,833","1,617,050",18.5
2040,69,0.01984,"80,101","1,589","79,307","1,236,499",15.44,69,0.01402,"86,272","1,209","85,667","1,530,218",17.74
2040,70,0.02176,"78,512","1,709","77,658","1,157,192",14.74,70,0.01537,"85,063","1,307","84,409","1,444,550",16.98
2040,71,0.0239,"76,804","1,836","75,886","1,079,534",14.06,71,0.01688,"83,755","1,414","83,048","1,360,141",16.24
2040,72,0.02611,"74,968","1,957","73,989","1,003,648",13.39,72,0.01846,"82,341","1,520","81,581","1,277,093",15.51
2040,73,0.02834,"73,011","2,069","71,976","929,658",12.73,73,0.02009,"80,821","1,623","80,009","1,195,512",14.79
2040,74,0.03071,"70,942","2,179","69,852","857,682",12.09,74,0.02183,"79,198","1,729","78,333","1,115,502",14.09
2040,75,0.03354,"68,763","2,306","67,610","787,830",11.46,75,0.02394,"77,469","1,854","76,542","1,037,169",13.39
2040,76,0.03686,"66,457","2,450","65,232","720,220",10.84,76,0.0264,"75,615","1,996","74,617","960,627",12.7
2040,77,0.04046,"64,007","2,590","62,712","654,988",10.23,77,0.02901,"73,619","2,136","72,551","886,010",12.04
2040,78,0.04434,"61,417","2,723","60,055","592,276",9.64,78,0.03174,"71,483","2,269","70,348","813,460",11.38
2040,79,0.04869,"58,693","2,858","57,265","532,221",9.07,79,0.03476,"69,214","2,406","68,011","743,111",10.74
2040,80,0.05358,"55,836","2,992","54,340","474,956",8.51,80,0.03828,"66,808","2,557","65,530","675,100",10.11
2040,81,0.05938,"52,844","3,138","51,275","420,616",7.96,81,0.04256,"64,251","2,734","62,884","609,571",9.49
2040,82,0.06649,"49,706","3,305","48,054","369,341",7.43,82,0.04779,"61,516","2,940","60,047","546,687",8.89
2040,83,0.07515,"46,401","3,487","44,658","321,288",6.92,83,0.05411,"58,577","3,170","56,992","486,640",8.31
2040,84,0.08515,"42,914","3,654","41,087","276,630",6.45,84,0.0615,"55,407","3,407","53,704","429,648",7.75
2040,85,0.09619,"39,260","3,776","37,372","235,543",6,85,0.06982,"52,000","3,631","50,184","375,945",7.23
2040,86,0.108,"35,483","3,832","33,567","198,171",5.58,86,0.07901,"48,369","3,821","46,458","325,760",6.73
2040,87,0.12042,"31,651","3,811","29,745","164,604",5.2,87,0.089,"44,548","3,965","42,565","279,302",6.27
2040,88,0.13344,"27,840","3,715","25,982","134,859",4.84,88,0.09984,"40,583","4,052","38,557","236,737",5.83
2040,89,0.14715,"24,125","3,550","22,350","108,877",4.51,89,0.11158,"36,531","4,076","34,493","198,180",5.42
2040,90,0.16165,"20,575","3,326","18,912","86,527",4.21,90,0.12431,"32,455","4,035","30,438","163,687",5.04
2040,91,0.17707,"17,249","3,054","15,722","67,615",3.92,91,0.13811,"28,420","3,925","26,458","133,250",4.69
2040,92,0.19353,"14,195","2,747","12,821","51,893",3.66,92,0.15306,"24,495","3,749","22,620","106,792",4.36
2040,93,0.21111,"11,448","2,417","10,239","39,072",3.41,93,0.16921,"20,746","3,510","18,991","84,171",4.06
2040,94,0.2299,"9,031","2,076","7,993","28,832",3.19,94,0.1866,"17,236","3,216","15,627","65,181",3.78
2040,95,0.24857,"6,955","1,729","6,090","20,840",3,95,0.20418,"14,019","2,863","12,588","49,553",3.53
2040,96,0.26681,"5,226","1,394","4,529","14,749",2.82,96,0.22167,"11,157","2,473","9,920","36,965",3.31
2040,97,0.28431,"3,832","1,089","3,287","10,220",2.67,97,0.23877,"8,684","2,073","7,647","27,045",3.11
2040,98,0.30074,"2,742",825,"2,330","6,933",2.53,98,0.25514,"6,610","1,687","5,767","19,398",2.93
2040,99,0.31578,"1,918",606,"1,615","4,603",2.4,99,0.27045,"4,924","1,332","4,258","13,631",2.77
2040,100,0.33157,"1,312",435,"1,095","2,989",2.28,100,0.28667,"3,592","1,030","3,077","9,373",2.61
2040,101,0.34815,877,305,724,"1,894",2.16,101,0.30387,"2,562",779,"2,173","6,296",2.46
2040,102,0.36555,572,209,467,"1,170",2.05,102,0.32211,"1,784",575,"1,496","4,123",2.31
2040,103,0.38383,363,139,293,703,1.94,103,0.34143,"1,209",413,"1,003","2,626",2.17
2040,104,0.40302,223,90,178,409,1.83,104,0.36192,796,288,652,"1,623",2.04
2040,105,0.42317,133,56,105,231,1.73,105,0.38363,508,195,411,971,1.91
2040,106,0.44433,77,34,60,126,1.63,106,0.40665,313,127,250,561,1.79
2040,107,0.46655,43,20,33,66,1.54,107,0.43105,186,80,146,311,1.67
2040,108,0.48988,23,11,17,33,1.45,108,0.45691,106,48,82,165,1.56
2040,109,0.51437,12,6,9,16,1.37,109,0.48433,57,28,44,84,1.46
2040,110,0.54009,6,3,4,7,1.28,110,0.51339,30,15,22,40,1.36
2040,111,0.56709,3,1,2,3,1.21,111,0.54419,14,8,10,18,1.26
2040,112,0.59545,1,1,1,1,1.13,112,0.57684,7,4,5,8,1.17
2040,113,0.62522,0,0,0,0,1.06,113,0.61145,3,2,2,3,1.08
2040,114,0.65648,0,0,0,0,0.99,114,0.64814,1,1,1,1,1
2040,115,0.6893,0,0,0,0,0.92,115,0.68703,0,0,0,0,0.93
2040,116,0.72377,0,0,0,0,0.86,116,0.72377,0,0,0,0,0.86
2040,117,0.75996,0,0,0,0,0.8,117,0.75996,0,0,0,0,0.8
2040,118,0.79795,0,0,0,0,0.74,118,0.79795,0,0,0,0,0.74
2040,119,0.83785,0,0,0,0,0.68,119,0.83785,0,0,0,0,0.68
2050,0,0.00289,"100,000",289,"99,746","7,934,858",79.35,0,0.00244,"100,000",244,"99,787","8,322,368",83.22
2050,1,0.00023,"99,711",23,"99,700","7,835,112",78.58,1,0.0002,"99,756",20,"99,746","8,222,581",82.43
2050,2,0.00016,"99,688",15,"99,681","7,735,412",77.6,2,0.00013,"99,736",13,"99,730","8,122,835",81.44
2050,3,0.00013,"99,673",13,"99,666","7,635,732",76.61,3,0.0001,"99,724",10,"99,719","8,023,105",80.45
2050,4,0.0001,"99,660",10,"99,655","7,536,065",75.62,4,0.00007,"99,714",7,"99,710","7,923,386",79.46
2050,5,0.00009,"99,650",9,"99,645","7,436,410",74.63,5,0.00007,"99,707",7,"99,703","7,823,675",78.47
